id,doi,title,abstract,summary,domains,topics,description,expert_id,type,subtitles,publishers,collection,date_issue,citation,language,identifiers,created_at,updated_at,source,authors,publication_year,field,subfield
2134531793,https://knowhub.aphrc.org/handle/123456789/641,COVID-19 and Human Rights: Perspectives and lived experiences of the Urban Poor in Kenya with regards to government  COVID-19 response measures.,Publication about COVID-19 and Human Rights: Perspectives and lived experiences of the Urban Poor in Kenya with regards to government  COVID-19 response measures.,"(""Failed to generate content due to technical issues"",)",,,Publication about COVID-19 and Human Rights: Perspectives and lived experiences of the Urban Poor in Kenya with regards to government  COVID-19 response measures.,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/641', 'keywords': [], 'source_id': 'knowhub-123456789-641', 'content_type': 'other'}",2025-03-11 11:42:31.332493+00:00,2025-03-11 11:42:31.332493+00:00,knowhub,{},,,
2134531794,https://knowhub.aphrc.org/handle/123456789/640,COVID19 and Community Healthcare  Mobile health consulting as an option for improved  access to healthcare in Nairobi's slums,Publication about COVID19 and Community Healthcare  Mobile health consulting as an option for improved  access to healthcare in Nairobi's slums,"(""Failed to generate content due to technical issues"",)",,,Publication about COVID19 and Community Healthcare  Mobile health consulting as an option for improved  access to healthcare in Nairobi's slums,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/640', 'keywords': [], 'source_id': 'knowhub-123456789-640', 'content_type': 'other'}",2025-03-11 11:42:32.088206+00:00,2025-03-11 11:42:32.088206+00:00,knowhub,{},,,
2134531970,https://knowhub.aphrc.org/handle/123456789/1649,FRDC Minutes,Publication about FRDC Minutes,"(""Failed to generate content due to technical issues"",)",,,Publication about FRDC Minutes,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1649', 'keywords': [], 'source_id': 'knowhub-123456789-1649', 'content_type': 'publications'}",2025-03-11 13:09:50.919149+00:00,2025-03-11 13:09:50.919149+00:00,knowhub,{},,,
2134531795,https://knowhub.aphrc.org/handle/123456789/642,"Improving slum health:  Current health service delivery models for the urban poor in Nairobi, Kenya","Publication about Improving slum health:  Current health service delivery models for the urban poor in Nairobi, Kenya","(""Failed to generate content due to technical issues"",)",,,"Publication about Improving slum health:  Current health service delivery models for the urban poor in Nairobi, Kenya",,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/642', 'keywords': [], 'source_id': 'knowhub-123456789-642', 'content_type': 'other'}",2025-03-11 11:42:32.913752+00:00,2025-03-11 11:42:32.913752+00:00,knowhub,{},,,
2134531796,https://knowhub.aphrc.org/handle/123456789/645,Use of e-health programmes to deliver urban primary health-care services for noncommunicable diseases in middle-income countries.,Publication about Use of e-health programmes to deliver urban primary health-care services for noncommunicable diseases in middle-income countries.,"(""Failed to generate content due to technical issues"",)",,,Publication about Use of e-health programmes to deliver urban primary health-care services for noncommunicable diseases in middle-income countries.,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/645', 'keywords': [], 'source_id': 'knowhub-123456789-645', 'content_type': 'other'}",2025-03-11 11:42:33.662353+00:00,2025-03-11 11:42:33.662353+00:00,knowhub,{},,,
2134531797,https://knowhub.aphrc.org/handle/123456789/644,The Cost of Eating Healthy in Kenya: Comparative analysis of healthy versus unhealthy foods.,Publication about The Cost of Eating Healthy in Kenya: Comparative analysis of healthy versus unhealthy foods.,"(""Failed to generate content due to technical issues"",)",,,Publication about The Cost of Eating Healthy in Kenya: Comparative analysis of healthy versus unhealthy foods.,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/644', 'keywords': [], 'source_id': 'knowhub-123456789-644', 'content_type': 'other'}",2025-03-11 11:42:35.105089+00:00,2025-03-11 11:42:35.105089+00:00,knowhub,{},,,
2134531798,https://knowhub.aphrc.org/handle/123456789/1456,Examination of LGBT People's Lived Experiences and Public Perceptions of Sexual and Gender Minorities in Rwanda.,Publication about Examination of LGBT People's Lived Experiences and Public Perceptions of Sexual and Gender Minorities in Rwanda.,"(""Failed to generate content due to technical issues"",)",,,Publication about Examination of LGBT People's Lived Experiences and Public Perceptions of Sexual and Gender Minorities in Rwanda.,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1456', 'keywords': [], 'source_id': 'knowhub-123456789-1456', 'content_type': 'publications'}",2025-03-11 11:42:36.363727+00:00,2025-03-11 11:42:36.363727+00:00,knowhub,{},,,
2134531799,https://knowhub.aphrc.org/handle/123456789/1450,Deeper Divide: What Kenya’s Pandemic School Closures Left in Their Wake. Nairobi,Publication about Deeper Divide: What Kenya’s Pandemic School Closures Left in Their Wake. Nairobi,"(""Failed to generate content due to technical issues"",)",,,Publication about Deeper Divide: What Kenya’s Pandemic School Closures Left in Their Wake. Nairobi,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1450', 'keywords': [], 'source_id': 'knowhub-123456789-1450', 'content_type': 'publications'}",2025-03-11 11:42:37.880270+00:00,2025-03-11 11:42:37.880270+00:00,knowhub,{},,,
2134531800,https://knowhub.aphrc.org/handle/123456789/1442,"Food Systems Transformative Integrated, Policy: The Process, Enablers, and Barriers","Publication about Food Systems Transformative Integrated, Policy: The Process, Enablers, and Barriers","(""Failed to generate content due to technical issues"",)",,,"Publication about Food Systems Transformative Integrated, Policy: The Process, Enablers, and Barriers",,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1442', 'keywords': [], 'source_id': 'knowhub-123456789-1442', 'content_type': 'publications'}",2025-03-11 11:42:39.178185+00:00,2025-03-11 11:42:39.178185+00:00,knowhub,{},,,
2134531801,https://knowhub.aphrc.org/handle/123456789/1451,Open Education Resources Offer Many Benefits: How to Remove Obstacles,Publication about Open Education Resources Offer Many Benefits: How to Remove Obstacles,"(""Failed to generate content due to technical issues"",)",,,Publication about Open Education Resources Offer Many Benefits: How to Remove Obstacles,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1451', 'keywords': [], 'source_id': 'knowhub-123456789-1451', 'content_type': 'publications'}",2025-03-11 11:42:40.686160+00:00,2025-03-11 11:42:40.686160+00:00,knowhub,{},,,
2134531802,https://knowhub.aphrc.org/handle/123456789/1454,Synthesis Note: Tracing the Journey of the Development of the National Sanitation on Management Policy -  Kenya 2022.,Publication about Synthesis Note: Tracing the Journey of the Development of the National Sanitation on Management Policy -  Kenya 2022.,"(""Failed to generate content due to technical issues"",)",,,Publication about Synthesis Note: Tracing the Journey of the Development of the National Sanitation on Management Policy -  Kenya 2022.,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1454', 'keywords': [], 'source_id': 'knowhub-123456789-1454', 'content_type': 'publications'}",2025-03-11 11:42:42.004432+00:00,2025-03-11 11:42:42.004432+00:00,knowhub,{},,,
2134531803,https://knowhub.aphrc.org/handle/123456789/1543,"Exploring Interconnections: A Comprehensive Multi-country Analysis of Climate Change, Energy Demand, Long-Term Care, and Health of Older Adults.","Publication about Exploring Interconnections: A Comprehensive Multi-country Analysis of Climate Change, Energy Demand, Long-Term Care, and Health of Older Adults.","(""Failed to generate content due to technical issues"",)",,,"Publication about Exploring Interconnections: A Comprehensive Multi-country Analysis of Climate Change, Energy Demand, Long-Term Care, and Health of Older Adults.",,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1543', 'keywords': [], 'source_id': 'knowhub-123456789-1543', 'content_type': 'publications'}",2025-03-11 11:42:45.896137+00:00,2025-03-11 11:42:45.896137+00:00,knowhub,{},,,
2134531804,https://knowhub.aphrc.org/handle/123456789/1540,"Factors Associated With Malaria Vaccine Uptake in Nsanje District, Malawi","Publication about Factors Associated With Malaria Vaccine Uptake in Nsanje District, Malawi","(""Failed to generate content due to technical issues"",)",,,"Publication about Factors Associated With Malaria Vaccine Uptake in Nsanje District, Malawi",,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1540', 'keywords': [], 'source_id': 'knowhub-123456789-1540', 'content_type': 'publications'}",2025-03-11 11:42:46.668685+00:00,2025-03-11 11:42:46.668685+00:00,knowhub,{},,,
2134531868,https://knowhub.aphrc.org/handle/123456789/965,Banking on Artificial Intelligence and Emerging-Technologies,Publication about Banking on Artificial Intelligence and Emerging-Technologies,"(""Failed to generate content due to technical issues"",)",,,Publication about Banking on Artificial Intelligence and Emerging-Technologies,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/965', 'keywords': [], 'source_id': 'knowhub-123456789-965', 'content_type': 'other'}",2025-03-11 12:08:39.942871+00:00,2025-03-11 12:08:39.942871+00:00,knowhub,{},,,
2134531805,https://knowhub.aphrc.org/handle/123456789/1541,Embedding Research Capacity Strengthening in Multi-country Studies in Low- and Middle-Income Countries: Learnings From Sexual and Reproductive Health Research.,Publication about Embedding Research Capacity Strengthening in Multi-country Studies in Low- and Middle-Income Countries: Learnings From Sexual and Reproductive Health Research.,"(""Failed to generate content due to technical issues"",)",,,Publication about Embedding Research Capacity Strengthening in Multi-country Studies in Low- and Middle-Income Countries: Learnings From Sexual and Reproductive Health Research.,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1541', 'keywords': [], 'source_id': 'knowhub-123456789-1541', 'content_type': 'publications'}",2025-03-11 11:42:47.456689+00:00,2025-03-11 11:42:47.456689+00:00,knowhub,{},,,
2134531806,https://knowhub.aphrc.org/handle/123456789/1539,"Cancer Patterns in Arua District, Uganda: A Hospital-Based Retrospective Study","Publication about Cancer Patterns in Arua District, Uganda: A Hospital-Based Retrospective Study","(""Failed to generate content due to technical issues"",)",,,"Publication about Cancer Patterns in Arua District, Uganda: A Hospital-Based Retrospective Study",,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1539', 'keywords': [], 'source_id': 'knowhub-123456789-1539', 'content_type': 'publications'}",2025-03-11 11:42:48.181118+00:00,2025-03-11 11:42:48.181118+00:00,knowhub,{},,,
2134531807,https://knowhub.aphrc.org/handle/123456789/1538,Meeting the WHO Physical Activity Guidelines Is Associated With Lower Odds of Depression in Older Adults: Potential Psychosomatic Mechanisms.,Publication about Meeting the WHO Physical Activity Guidelines Is Associated With Lower Odds of Depression in Older Adults: Potential Psychosomatic Mechanisms.,"(""Failed to generate content due to technical issues"",)",,,Publication about Meeting the WHO Physical Activity Guidelines Is Associated With Lower Odds of Depression in Older Adults: Potential Psychosomatic Mechanisms.,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1538', 'keywords': [], 'source_id': 'knowhub-123456789-1538', 'content_type': 'publications'}",2025-03-11 11:42:48.958388+00:00,2025-03-11 11:42:48.958388+00:00,knowhub,{},,,
2134531808,https://knowhub.aphrc.org/handle/123456789/1533,"Enterococcus Contamination of Infant Foods and Implications for Exposure to Food-Borne Pathogens in Peri-Urban Neighborhoods of Kisumu, Kenya.","Publication about Enterococcus Contamination of Infant Foods and Implications for Exposure to Food-Borne Pathogens in Peri-Urban Neighborhoods of Kisumu, Kenya.","(""Failed to generate content due to technical issues"",)",,,"Publication about Enterococcus Contamination of Infant Foods and Implications for Exposure to Food-Borne Pathogens in Peri-Urban Neighborhoods of Kisumu, Kenya.",,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1533', 'keywords': [], 'source_id': 'knowhub-123456789-1533', 'content_type': 'publications'}",2025-03-11 11:42:49.744404+00:00,2025-03-11 11:42:49.744404+00:00,knowhub,{},,,
2134531809,https://knowhub.aphrc.org/handle/123456789/1535,Beyond a Facility: A Cross-Sectional Survey on WASH Service Levels and Informal Social Accountability in Childcare Centres in Nairobi's Informal Settlement,Publication about Beyond a Facility: A Cross-Sectional Survey on WASH Service Levels and Informal Social Accountability in Childcare Centres in Nairobi's Informal Settlement,"(""Failed to generate content due to technical issues"",)",,,Publication about Beyond a Facility: A Cross-Sectional Survey on WASH Service Levels and Informal Social Accountability in Childcare Centres in Nairobi's Informal Settlement,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1535', 'keywords': [], 'source_id': 'knowhub-123456789-1535', 'content_type': 'publications'}",2025-03-11 11:42:50.867608+00:00,2025-03-11 11:42:50.867608+00:00,knowhub,{},,,
2134531810,https://knowhub.aphrc.org/handle/123456789/1537,"Lessons From the Deployment and Management of Public Handwashing Stations in Response to the COVID-19 Pandemic in Kenya: A Cross-Sectional, Observational Study","Publication about Lessons From the Deployment and Management of Public Handwashing Stations in Response to the COVID-19 Pandemic in Kenya: A Cross-Sectional, Observational Study","(""Failed to generate content due to technical issues"",)",,,"Publication about Lessons From the Deployment and Management of Public Handwashing Stations in Response to the COVID-19 Pandemic in Kenya: A Cross-Sectional, Observational Study",,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1537', 'keywords': [], 'source_id': 'knowhub-123456789-1537', 'content_type': 'publications'}",2025-03-11 11:42:51.606253+00:00,2025-03-11 11:42:51.606253+00:00,knowhub,{},,,
